IDNum,Number,newClusters,xs,ys,point,xVal,yVal,centerX,centerY,distNoSqrt,dist,theta,spiralX,spiralY,spiral7X,spiralGX,spiralGY,equalX,equalY,spiralSevX,spiralSevY,theta0,theta1,equalXold,equalX1,equalYold,equalY1,sunflrx1,sunflry1,sunflrxOLD,sunflryOLD,words,Recognitions,Enrollments,Engagements,status,gender,yearsteaching,equalX0,equalY0,sunflrx,sunflry
246,122,5,-0.32973,0.17833,123,3,2,-0.0632939,-0.0532988,0.1246401,0.353044,7.5589222,0.102664,0.3377872,-5.897336,-1.897336,1.3377872,6.302575725,24.19250998,66.30257573,84.19250998,16.99999971,182.28,-9.355562973,33.92228372,-32.68751201,2.297534971,160.644437,67.31248799,160.644437,67.31248799,to help push my pedagogy,2,21,4,0,1,12,0.619921816,-4.961420859,0.619921816,-4.961420859
380,75,5,-0.11967,0.29869,76,-0.5,2,-0.0632939,-0.0532988,0.1270744,0.3564749,7.6222343,0.0818746,0.3469451,-5.9181254,-1.9181254,1.3469451,2.621397228,25.86751392,62.62139723,85.86751392,17.4999997,183.75,7.680388519,1.160745343,-34.14691248,34.98074714,177.6803885,65.85308752,177.6803885,65.85308752,the experiences that resonated with me most were those that inspired me to pivot my focus to pedagogy,2,12,1,0,1,11,2.304514112,-4.548539844,2.304514112,-4.548539844
228,28,5,-0.29884,0.21908,29,1.5,-0.5,-0.0632939,-0.0532988,0.1296722,0.3601002,7.6889597,0.0591551,0.3552082,-5.9408449,-1.9408449,1.3552082,-1.302790525,26.96855089,58.69720947,86.96855089,17.99999969,185.22,23.7713932,-35.67743614,-27.03554818,4.808383345,193.7713932,72.96445182,193.7713932,72.96445182,to improve both my pedagogy and content knowledge,2,1,15,1,1,7,3.7528667,-3.593882516,3.7528667,-3.593882516
365,96,5,0.04667,0.29228,97,-0.5,-2.5,-0.0632939,-0.0532988,0.1315168,0.3626524,7.7358276,0.0427492,0.360124,-5.9572508,-1.9572508,1.360124,-5.376227273,27.47901345,54.62377273,87.47901345,18.49999968,186.69,34.76241707,-8.606658235,-12.67179385,-35.98507238,204.7624171,87.32820615,204.7624171,87.32820615,"to help with the challenge of developing my pedagogy, I tum to my community",1,12,3,1,0,11,4.805629478,-2.214932351,4.805629478,-2.214932351
446,64,5,-0.06162,0.31336,65,-2,-2,-0.0632939,-0.0532988,0.1344415,0.3666626,7.8092931,0.0163802,0.3662966,-5.9836198,-1.9836198,1.3662966,-9.508620463,27.39682713,50.49137954,87.39682713,18.99999968,188.16,37.57077734,35.88059975,5.69532179,-12.51329539,207.5707773,105.6953218,207.5707773,105.6953218,while I work to improve my pedagogy and my content knowledge ,3,18,4,0,0,10,5.355006149,-0.569130167,5.355006149,-0.569130167
81,27,5,-0.29118,0.23565,28,1.5,0,-0.0632939,-0.0532988,0.1354235,0.3679993,7.8337324,0.0074512,0.3679238,-5.9925488,-1.9925488,1.3679238,-13.61485751,26.73267018,46.38514249,86.73267018,19.49999967,189.63,31.03679168,16.48293326,23.6160446,35.34562082,201.0367917,123.6160446,201.0367917,123.6160446,further my skills in pedagogy,11,1,5,0,1,10,5.351650842,1.166118891,5.351650842,1.166118891
79,114,5,0.06481,0.29676,115,-0.5,2.5,-0.0632939,-0.0532988,0.1389518,0.3727624,7.9206258,-0.024824,0.3719349,-6.024824,-2.024824,1.3719349,-17.61628233,25.50816726,42.38371767,85.50816726,19.99999966,191.1,16.32329493,-34.36678109,36.51780446,20.46764172,186.3232949,136.5178045,186.3232949,136.5178045,a stronger sense of effective pedagogy in our instructional environment,1,1,1,1,1,5,4.804818747,2.813132918,4.804818747,2.813132918
408,4,5,0.21048,0.20525,5,-0.5,-0.5,-0.0632939,-0.0532988,0.1417996,0.3765629,7.9897441,-0.0509662,0.373098,-6.0509662,-2.0509662,1.373098,-21.44159309,23.75411724,38.55840691,83.75411724,20.49999965,192.57,-3.262091966,-24.41748612,40.87002271,-32.93609527,166.737908,140.8700227,166.737908,140.8700227,challenging my pedagogy by enrolling in courses that will push my thinking,2,1,2,1,0,22,3.776737347,4.21144334,3.776737347,4.21144334
168,23,5,-0.22087,0.29177,24,0.5,1,-0.0632939,-0.0532988,0.1439027,0.3793451,8.0402204,-0.070241,0.3727853,-6.070241,-2.070241,1.3727853,-25.02741671,21.5087985,34.97258329,81.5087985,20.99999964,194.04,-23.00461634,31.05121025,35.13954506,-28.28113049,146.9953837,135.1395451,146.9953837,135.1395451,"to discuss lessons, approach and pedagogy",2,1,10,1,0,11,2.372548844,5.231731261,2.372548844,5.231731261
375,35,5,-0.09644,0.32602,36,-1,-1.5,-0.0632939,-0.0532988,0.1449814,0.3807643,8.0659288,-0.080099,0.372244,-6.080099,-2.080099,1.372244,-28.318612,18.81638154,31.681388,78.81638154,21.49999963,195.51,-37.91703685,32.00647275,20.28049104,28.71560033,132.0829632,120.280491,132.0829632,120.280491,professional development both for content and pedagogy and collaborate with other teachers,5,31,4,0,1,7,0.727357968,5.785408403,0.727357968,5.785408403
425,86,5,0.136,0.28103,87,2.5,-0.5,-0.0632939,-0.0532988,0.1514938,0.3892221,8.2185981,-0.1387931,0.3636348,-6.1387931,-2.1387931,1.3636348,-31.26834921,15.72546781,28.73165079,75.72546781,21.99999962,196.98,-43.99827651,-25.9386909,-0.389441097,35.54130435,126.0017235,99.6105589,126.0017235,99.6105589,workshops offered was influential in shaping my classroom pedagogy,1,8,1,1,1,6,-1.008070688,5.829562032,-1.008070688,5.829562032
276,108,5,-0.19368,0.31487,109,-2.5,1.5,-0.0632939,-0.0532988,0.1525488,0.390575,8.2429325,-0.148113,0.3614019,-6.148113,-2.148113,1.3614019,-33.83800852,12.28776543,26.16199148,72.28776543,22.49999962,198.45,-39.29871722,-38.83398639,-21.92283798,-22.73590775,130.7012828,78.07716202,130.7012828,78.07716202,workshops that focused on the growth of pedagogy and good teacher practices,2,30,2,0,0,11,-2.681546605,5.36743028,-2.681546605,5.36743028
326,62,5,0.00911,0.33566,63,-1,-2,-0.0632939,-0.0532988,0.1565313,0.3956403,8.3338333,-0.1826464,0.3509581,-6.1826464,-2.1826464,1.3509581,-35.99693542,8.556905986,24.00306458,68.55690599,22.99999961,199.92,-24.51033421,19.1286501,-38.92612898,-41.83413374,145.4896658,61.07387102,145.4896658,61.07387102,share instructional practices so that we could all improve our pedagogy,11,27,5,0,0,14,-4.152423209,4.444927613,-4.152423209,4.444927613
289,74,5,-0.14151,0.33716,75,-1,2,-0.0632939,-0.0532988,0.1585758,0.3982158,8.379925,-0.1999159,0.3443972,-6.1999159,-2.1999159,1.3443972,-37.72208566,4.58740158,22.27791434,64.58740158,23.4999996,201.39,-2.909567622,44.49329868,-46.90985415,15.1441861,167.0904324,53.09014585,167.0904324,53.09014585,"garner a paradigm shift in science pedagogy that values academic rigor along with culturally, responsive teaching",1,13,5,1,0,7,-5.302390273,3.143987499,-5.302390273,3.143987499
405,59,5,-0.0581,0.34605,60,0.5,-2,-0.0632939,-0.0532988,0.1595064,0.3993826,8.400778,-0.2076603,0.3411505,-6.2076603,-2.2076603,1.3411505,-38.99758802,0.433738279,21.00241198,60.43373828,23.99999959,202.86,20.36057456,-10.81547101,-43.46776971,46.76564537,190.3605746,56.53223029,190.3605746,56.53223029,significantly improved my pedagogy,2,27,5,0,1,7,-6.043482297,1.573633286,-6.043482297,1.573633286
396,79,5,0.07876,0.32757,80,1.5,2,-0.0632939,-0.0532988,0.1652404,0.4064977,8.5275674,-0.2535702,0.3177145,-6.2535702,-2.2535702,1.3177145,-39.81424887,-3.850400871,20.18575113,56.14959913,24.49999958,204.33,39.51405309,-48.60860639,-28.97653548,-6.180888682,209.5140531,71.02346452,209.5140531,71.02346452,students learned content through rhyming and music,3,23,1,0,1,16,-6.322999777,-0.140263379,-6.322999777,-0.140263379
358,12,5,-0.36504,0.22048,13,1,-1,-0.0632939,-0.0532988,0.1660055,0.4074378,8.5442715,-0.2594404,0.3141596,-6.2594404,-2.2594404,1.3141596,-40.16901864,-8.212791345,19.83098136,51.78720866,24.99999957,205.8,49.56013777,1.283918354,-6.61760864,-49.98351282,219.5601378,93.38239136,219.5601378,93.38239136,my curriculum has evolved to include interdisciplinary content,2,23,6,0,0,16,-6.125316511,-1.865609187,-6.125316511,-1.865609187
293,7,5,-0.27503,0.3003,8,0,0.5,-0.0632939,-0.0532988,0.1698643,0.4121459,8.6277623,-0.2880259,0.2947971,-6.2880259,-2.2880259,1.2947971,-40.06443669,-12.60321042,19.93556331,47.39678958,25.49999957,207.27,47.59907868,50.8561894,18.31195535,-3.827270522,217.5990787,118.3119554,217.5990787,118.3119554,"reflect deeply on best practices, content expertise, and curriculum development",2,23,5,0,0,12,-5.470781266,-3.474270044,-5.470781266,-3.474270044
242,120,5,-0.36281,0.23121,121,2.5,2.5,-0.0632939,-0.0532988,0.1706551,0.4131043,8.6447224,-0.2936653,0.2905441,-6.2936653,-2.2936653,1.2905441,-39.50806838,-16.97387797,20.49193162,43.02612203,25.99999956,208.74,33.63982235,9.100291598,39.65302451,51.19750671,203.6398223,139.6530245,203.6398223,139.6530245,so much content that is continually being discovered,1,22,1,0,0,10,-4.412105057,-4.851116259,-4.412105057,-4.851116259
254,22,5,-0.23699,0.33194,23,0,1,-0.0632939,-0.0532988,0.1785793,0.4225864,8.8119155,-0.3456777,0.2430765,-6.3456777,-2.3456777,1.2430765,-38.51194515,-21.27980452,21.48805485,38.72019548,26.49999955,210.21,10.71318484,-50.9838826,51.90595024,14.47907852,180.7131848,151.9059502,180.7131848,151.9059502,to help my all students access the content and skills presented,2,15,1,0,1,12,-3.028753173,-5.901411206,-3.028753173,-5.901411206
288,87,5,0.03642,0.35824,88,2.5,-1,-0.0632939,-0.0532988,0.1793071,0.4234466,8.8270284,-0.3500228,0.2383089,-6.3500228,-2.3500228,1.2383089,-37.09201641,-25.47905648,22.90798359,34.52094352,26.99999954,211.68,-15.77547189,-19.90447984,51.6443074,-50.19772587,154.2245281,151.6443074,154.2245281,151.6443074,learning science and math content beyond the subjects I teach,3,20,2,0,0,10,-1.419934066,-6.556202196,-1.419934066,-6.556202196
317,84,5,0.00641,0.36492,85,2.5,0.5,-0.0632939,-0.0532988,0.1797656,0.4239877,8.83653,-0.3527214,0.2352726,-6.3527214,-2.3527214,1.2352726,-35.26761977,-29.53294763,24.73238023,30.46705237,27.49999953,213.15,-39.31876524,48.82781535,38.45822019,-25.31490565,130.6812348,138.4582202,130.6812348,138.4582202,incorporate more nuanced content and skills into my lessons,5,27,7,0,1,9,0.303200746,-6.775549373,0.303200746,-6.775549373
447,71,5,-0.31544,0.29534,72,-2,1.5,-0.0632939,-0.0532988,0.1851267,0.4302635,8.9464669,-0.3819765,0.1980419,-6.3819765,-2.3819765,1.1980419,-33.06097498,-33.4061661,26.93902502,26.5938339,27.99999952,214.62,-53.90592127,30.64701897,15.17074989,46.86960879,116.0940787,115.1707499,116.0940787,115.1707499,"investigate concepts on their own before I gave them the images, definitions or other content",2,29,5,0,0,10,2.025552279,-6.549590671,2.025552279,-6.549590671
424,77,5,0.16316,0.31286,78,0.5,2,-0.0632939,-0.0532988,0.1853536,0.4305272,8.9510757,-0.3831199,0.1963996,-6.3831199,-2.3831199,1.1963996,-30.49670492,-37.06684488,29.50329508,22.93315512,28.49999951,216.09,-55.55478692,-44.32547622,-12.75404448,35.83646408,114.4452131,87.24595552,114.4452131,87.24595552,literacy should be at the heart of every content area,3,17,1,1,1,7,3.635729737,-5.897581646,3.635729737,-5.897581646
264,109,5,-0.4432,0.15335,110,-2.5,2,-0.0632939,-0.0532988,0.1870324,0.4324724,8.9850471,-0.3913297,0.1841017,-6.3913297,-2.3913297,1.1841017,-27.60138642,-40.4865838,32.39861358,19.5134162,28.99999951,217.56,-43.38735576,-40.81862365,-38.49074382,-41.20485364,126.6126442,61.50925618,126.6126442,61.50925618,reinforce the comprehension of content on the NYS Regents exam,1,1,1,0,0,16,5.032912606,-4.865160912,5.032912606,-4.865160912
294,9,5,-0.02718,0.38302,10,1,0.5,-0.0632939,-0.0532988,0.1916783,0.4378108,9.0780423,-0.4117554,0.1487811,-6.4117554,-2.4117554,1.1487811,-24.40313229,-43.64043004,35.59686771,16.35956996,29.4999995,219.03,-19.96086139,37.52431359,-55.52084305,-45.52939588,150.0391386,44.47915695,150.0391386,44.47915695,science content and teaching strategies and ideas for implementation are always evolving,2,16,1,0,0,12,6.132566705,-3.520174088,6.132566705,-3.520174088
407,117,5,-0.31818,-0.41147,118,1,2.5,-0.0632939,-0.0532988,0.1932535,0.4396061,9.1092383,-0.4179023,0.1364227,-6.4179023,-2.4179023,1.1364227,-20.93120547,-46.50682356,39.06879453,13.49317644,29.99999949,220.5,9.255056656,49.90598255,-59.28190218,33.30755029,179.2550567,40.71809782,179.2550567,40.71809782,"vast amount of low-frequency, content specific vocabulary",2,22,3,0,1,7,6.870769785,-1.947440004,6.870769785,-1.947440004
248,21,5,-0.27272,0.33412,22,-0.5,1,-0.0632939,-0.0532988,0.1939526,0.4404005,9.1230302,-0.4205026,0.1308824,-6.4205026,-2.4205026,1.1308824,-17.21566531,-49.06751337,42.78433469,10.93248663,30.49999948,221.97,37.15238937,-28.58527783,-48.38078094,53.88767847,207.1523894,51.61921906,207.1523894,51.61921906,"keeping my teaching modem, and the science content that I teach relevant",2,12,4,0,1,11,7.207011639,-0.242864657,7.207011639,-0.242864657
286,99,5,-0.12878,0.38664,100,-2,-2.5,-0.0632939,-0.0532988,0.1978346,0.444786,9.1990301,-0.4335004,0.0995588,-6.4335004,-2.4335004,1.0995588,-13.28704572,-51.30744991,46.71295428,8.692550093,30.99999947,223.44,56.71401294,-57.41665306,-25.050364,-23.39504116,226.7140129,74.949636,226.7140129,74.949636,found that certain resources are invaluable to helping me grow as a teacher and I passionately search these out wherever I can,3,36,10,0,0,8,7.125437292,1.492696685,7.125437292,1.492696685
419,69,5,-0.103,0.39173,70,-2,0.5,-0.0632939,-0.0532988,0.1996272,0.4467966,9.2337969,-0.4386732,0.0848119,-6.4386732,-2.4386732,1.0848119,-9.17606442,-53.21465815,50.82393558,6.785341853,31.49999946,224.91,62.77748102,17.78094045,5.290356976,-60.43871406,232.777481,105.290357,232.777481,105.290357,simply reading a chemistry textbook will certainly not create a genius,1,19,5,0,1,7,6.634594208,3.1594556,6.634594208,3.1594556
399,16,5,-0.18574,0.3774,17,-1,-1,-0.0632939,-0.0532988,0.2004945,0.4477661,9.2505441,-0.4409868,0.0776219,-6.4409868,-2.4409868,1.0776219,-4.913362125,-54.78009559,55.08663787,5.219904412,31.99999945,226.38,53.39031434,62.90404415,35.29127846,11.79327054,223.3903143,135.2912785,223.3903143,135.2912785,certainly wish that I had the benefit of hindsight as a new teacher,1,28,1,0,1,7,5.765822619,4.664256588,5.765822619,4.664256588
357,70,5,-0.06196,0.39613,71,-2,1,-0.0632939,-0.0532988,0.201988,0.4494308,9.2792728,-0.4446816,0.065164,-6.4446816,-2.4446816,1.065164,-0.52927057,-55.99749881,59.47072943,4.002501193,32.49999945,227.85,30.40260147,-5.48807842,57.45156068,64.76790096,200.4026015,157.4515607,200.4026015,157.4515607,"including ice breakers, reflections, and advanced science content",2,15,1,1,1,11,4.570489018,5.92542236,4.570489018,5.92542236
385,41,5,-0.26057,0.35133,42,-1.5,1,-0.0632939,-0.0532988,0.2026423,0.4501581,9.2918147,-0.4461847,0.0596783,-6.4461847,-2.4461847,1.0596783,3.946392241,-56.86322175,63.94639224,3.136778246,32.99999944,229.32,-0.876228167,-65.99127142,65.99418326,1.073357675,169.1237718,165.9941833,169.1237718,165.9941833,effectively communicate the content through the use of basic materials,2,19,3,1,1,15,3.116306013,6.876673384,3.116306013,6.876673384
387,1,5,0.28068,0.23953,2,0.5,0,-0.0632939,-0.0532988,0.2040668,0.4517375,9.3190278,-0.4492139,0.0476823,-6.4492139,-2.4492139,1.0476823,8.484501012,-57.37606855,68.48450101,2.623931447,33.49999943,230.79,-32.89929315,-7.825122646,58.36639881,-66.5414717,137.1007069,158.3663988,137.1007069,158.3663988,strongly pushed in the new standards and require content rich article from reliable sources.,3,30,3,0,0,12,1.483006744,7.469986011,1.483006744,7.469986011
435,46,5,0.11451,0.36476,47,0.5,1.5,-0.0632939,-0.0532988,0.2063874,0.4542988,9.3630964,-0.4534349,0.0280041,-6.4534349,-2.4534349,1.0280041,13.05677802,-57.53712321,73.05677802,2.462876786,33.99999942,232.26,-57.70275782,66.39268477,35.97765612,-14.69732661,112.2972422,135.9776561,112.2972422,135.9776561,pulling information to enhance my knowledge of teaching and content,2,26,9,0,0,9,-0.242348976,7.677321602,-0.242348976,7.677321602
373,0,5,0.2746,0.25617,1,0,0,-0.0632939,-0.0532988,0.2099432,0.4581956,9.4299951,-0.4581894,-0.0023905,-6.4581894,-2.4581894,0.9976095,17.63592548,-57.34957831,77.63592548,2.650421688,34.49999941,233.73,-68.88588736,21.61682808,3.966676529,65.52642783,101.1141126,103.9666765,101.1141126,103.9666765,students learn basic skills and content in their attempt to contextualize the case study material,3,41,5,0,0,10,-1.970167539,7.49122419,-1.970167539,7.49122419
64,104,5,-0.35385,0.31166,105,-2.5,-0.5,-0.0632939,-0.0532988,0.2176178,0.4664952,9.5718832,-0.4614568,-0.0683767,-6.4614568,-2.4614568,0.9316233,22.19573707,-56.81856436,82.19573707,3.18143564,34.9999994,235.2,-63.25847225,-63.93194289,-29.9727491,28.50801077,106.7415277,70.0272509,106.7415277,70.0272509,improve my teaching practice and expand my content knowledge,7,1,7,0,0,14,-3.612962946,6.924341034,-3.612962946,6.924341034
430,58,5,0.02213,0.40639,59,1,-2,-0.0632939,-0.0532988,0.218611,0.4675586,9.590005,-0.4611909,-0.0769023,-6.4611909,-2.4611909,0.9230977,26.71119027,-55.95098135,86.71119027,4.049018647,35.49999939,236.67,-41.73261455,-35.29360576,-57.44030713,-61.60650447,128.2673855,42.55969287,128.2673855,42.55969287,professional development consistently stretches my content knowledge and supports me with tangible and effective resources,3,22,5,0,0,12,-5.089626745,6.007969673,-5.089626745,6.007969673
337,60,5,-0.0125,0.41151,61,0,-2,-0.0632939,-0.0532988,0.2186272,0.4675759,9.5903002,-0.4611853,-0.0770413,-6.4611853,-2.4611853,0.9229587,31.158521,-54.75533371,91.158521,5.244666294,35.99999939,238.14,-9.213429505,58.5556392,-71.40807179,-41.8955501,160.7865705,28.59192821,160.7865705,28.59192821,in order to bring strong content and relevance to my teaching,2,28,7,0,0,19,-6.329144667,4.78977325,-6.329144667,4.78977325
460,65,5,0.07975,0.39372,66,-2,-1.5,-0.0632939,-0.0532988,0.2202874,0.4693478,9.620466,-0.4603899,-0.0912607,-6.4603899,-2.4603899,0.9087393,35.5152822,-53.24156957,95.5152822,6.758430432,36.49999938,239.61,26.51249247,48.23587245,-68.01534932,54.79325331,196.5124925,31.98465068,196.5124925,31.98465068,my knowledge of STEM content continues to broaden,2,30,5,0,1,9,-7.273619882,3.330833801,-7.273619882,3.330833801
444,80,5,0.18483,0.34694,81,2,2,-0.0632939,-0.0532988,0.2217566,0.4709104,9.6470377,-0.4593268,-0.1038048,-6.4593268,-2.4593268,0.8961952,39.76038779,-51.42092534,99.76038779,8.579074662,36.99999937,241.08,56.64060979,-50.34166465,-47.62185762,54.23759582,226.6406098,52.37814238,226.6406098,52.37814238,"participating in science content-related mini-courses this year, I was able to increase my knowledge of certain topics",1,16,4,0,0,12,-7.880508431,1.70222997,-7.880508431,1.70222997
181,24,5,-0.18907,0.4076,25,1,1,-0.0632939,-0.0532988,0.2282473,0.4777524,9.7630566,-0.4506769,-0.1585487,-6.4506769,-2.4506769,0.8414513,43.87414331,-49.30577602,103.8741433,10.69422398,37.49999936,242.55,73.51818857,-59.82564697,-14.834957,-45.23153728,243.5181886,85.165043,243.5181886,85.165043,fellowship offered a range of learning opportunities which not only allowed me to expand my content knowledge and refine my pedagogy,1,13,2,1,1,10,-8.124016956,-0.018668172,-8.124016956,-0.018668172
413,95,5,0.10494,0.39713,96,0,-2.5,-0.0632939,-0.0532988,0.2311888,0.4808209,9.8149152,-0.4446905,-0.1828636,-6.4446905,-2.4446905,0.8171364,47.83826471,-46.90949189,107.8382647,13.09050811,37.99999935,244.02,72.58561155,39.50171766,22.52396493,-64.92776218,242.5856115,122.5239649,242.5856115,122.5239649,I knew that I needed to learn new strategies to make the science content accessible to all my students,2,35,9,0,1,9,-7.995655471,-1.751997031,-7.995655471,-1.751997031
316,68,5,-0.07514,0.42874,69,-2,0,-0.0632939,-0.0532988,0.2325017,0.4821843,9.8379226,-0.4416147,-0.1935928,-6.4416147,-2.4416147,0.8064072,51.63588647,-44.24630187,111.6358865,15.75369813,38.49999934,245.49,53.59737317,69.47537853,55.28400844,33.19897255,223.5973732,155.2840084,223.5973732,155.2840084,my content sessions were by far the most inspirational,1,21,3,0,1,6,-7.503977028,-3.419112276,-7.503977028,-3.419112276
